nID_FlowPropertyClass;sData;nID_Flow;bExclude;sName;sRegionTime;saRegionWeekDay;sDateTimeAt;sDateTimeTo;nLen;sLenType;sGroup
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};249;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};249;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};250;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};250;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};250;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};251;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};251;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};251;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};252;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};252;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};252;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};253;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};253;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};253;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};254;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};254;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};254;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};255;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};255;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};255;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};256;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};256;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};256;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};257;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};257;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};257;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};258;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};258;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};258;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};259;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};259;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};259;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};260;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};260;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};260;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};261;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};261;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};261;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};262;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};262;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};262;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};263;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};263;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};263;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};264;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};264;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};264;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};265;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};265;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};265;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};266;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};266;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};266;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};267;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};267;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};267;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};268;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};268;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};268;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};269;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};269;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};269;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};270;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};270;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};270;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};271;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};271;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};271;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};272;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};272;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};272;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};273;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};273;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};273;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};274;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};274;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};274;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};275;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};275;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};275;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};276;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};276;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};276;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};277;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};277;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};277;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};278;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};278;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};278;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};279;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};279;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};279;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};280;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};280;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};280;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};281;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};281;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};281;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};282;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};282;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};282;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};283;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};283;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};283;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};284;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};284;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};284;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};285;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};285;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};285;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};286;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};286;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};286;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};287;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};287;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};287;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};288;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};288;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};288;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};289;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};289;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};289;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};290;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};290;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};290;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};291;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};291;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};291;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};292;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};292;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};292;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};293;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};293;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};293;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * MON-SAT":"PT30M"};294;false;утренний прийом;09:00-13:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * MON-SAT":"PT30M"};294;false;дневной прийом;14:00-16:00;mo,tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * MON-FRI":"PT30M"};294;false;дневной прийом в будние;16:00-17:30;mo,tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};295;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};295;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};295;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};296;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};296;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};296;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};297;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 14-15 ? * TUE-SAT":"PT30M"};297;false;дневной прийом;14:00-16:00;tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
1;{"0 0/30 16-17 ? * TUE-FRI":"PT30M"};297;false;дневной прийом в будние;16:00-17:30;tu,we,th,fr;01.01.2017 08:00;31.12.2035 19:00;30;Min;

1;{"0 0/30 9-12 ? * TUE-SAT":"PT30M"};298;false;утренний прийом;09:00-13:00;tu,we,th,fr,sa;01.01.2017 08:00;31.12.2035 19:00;30;Min;
